cdTopic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE","District 09 Estimate","District 09 MOE"
Business,"Total Establishments",Manufacturing,821,X,753,X,846,X,681,X,587,X,904,X,364,X,605,X,704,X
Business,"Total Establishments","Wholesale trade",569,X,732,X,761,X,948,X,873,X,962,X,576,X,1043,X,694,X
Business,"Total Establishments","Retail trade",2469,X,2355,X,2070,X,2651,X,2347,X,2793,X,2232,X,2805,X,3593,X
Business,"Total Establishments","Transportation and warehousing",408,X,429,X,409,X,437,X,402,X,521,X,449,X,568,X,504,X
Business,"Total Establishments",Information,241,X,279,X,350,X,425,X,562,X,433,X,536,X,615,X,329,X
Business,"Total Establishments","Finance and insurance",751,X,829,X,713,X,1081,X,1049,X,1094,X,955,X,2068,X,944,X
Business,"Total Establishments","Real estate and rental and leasing",609,X,664,X,667,X,966,X,897,X,761,X,1140,X,1203,X,963,X
Business,"Total Establishments","Professional, scientific, and technical services",1283,X,1727,X,1932,X,2739,X,3251,X,2577,X,2482,X,3856,X,1984,X
Business,"Total Establishments","Management of companies and enterprises",74,X,97,X,104,X,124,X,217,X,130,X,122,X,230,X,119,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",935,X,949,X,1148,X,1260,X,1310,X,1412,X,838,X,1491,X,1718,X
Business,"Total Establishments","Educational services",253,X,357,X,288,X,464,X,425,X,333,X,422,X,394,X,293,X
Business,"Total Establishments","Health care and social assistance",1894,X,2071,X,1952,X,2690,X,2460,X,2256,X,1846,X,2539,X,2180,X
Business,"Total Establishments","Arts, entertainment, and recreation",301,X,277,X,310,X,434,X,417,X,440,X,338,X,430,X,572,X
Business,"Total Establishments","Accommodation and food services",1714,X,1720,X,1527,X,1728,X,1973,X,1963,X,2450,X,2358,X,2610,X
Business,"Total Establishments","Other services (except public administration)",1671,X,1812,X,1715,X,2058,X,2189,X,2261,X,1921,X,2591,X,2136,X
Business,"Total Establishments","Industries not classified",38,X,34,X,43,X,60,X,60,X,36,X,66,X,57,X,53,X

"Source: 2019 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"N Not available or not comparable"
"S Cell value withheld because it did not meet publication standards"
"X Not applicable"
