cdTopic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE","District 09 Estimate","District 09 MOE"
Business,"Total Establishments","Transportation and warehousing",326,X,475,X,448,X,508,X,580,X,471,X,377,X,424,X,948,X
Business,"Total Establishments",Information,202,X,312,X,277,X,221,X,703,X,239,X,379,X,251,X,255,X
Business,"Total Establishments","Finance and insurance",985,X,1193,X,1053,X,968,X,1389,X,1001,X,1371,X,1322,X,776,X
Business,"Total Establishments","Real estate and rental and leasing",591,X,768,X,593,X,551,X,1221,X,558,X,701,X,642,X,653,X
Business,"Total Establishments","Professional, scientific, and technical services",878,X,1548,X,1235,X,875,X,2250,X,1026,X,1500,X,1181,X,940,X
Business,"Total Establishments","Management of companies and enterprises",63,X,136,X,87,X,81,X,256,X,51,X,185,X,246,X,345,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",694,X,879,X,728,X,651,X,1242,X,654,X,851,X,799,X,711,X
Business,"Total Establishments","Educational services",101,X,180,X,146,X,110,X,290,X,100,X,182,X,151,X,169,X
Business,"Total Establishments","Health care and social assistance",1613,X,1953,X,1794,X,1640,X,2221,X,1724,X,1913,X,1939,X,1318,X
Business,"Total Establishments","Arts, entertainment, and recreation",286,X,242,X,248,X,153,X,938,X,219,X,412,X,219,X,140,X
Business,"Total Establishments","Accommodation and food services",1768,X,1539,X,1481,X,1427,X,2364,X,1296,X,1454,X,1329,X,1396,X
Business,"Total Establishments","Other services (except public administration)",1578,X,1751,X,1691,X,1431,X,2124,X,1520,X,1572,X,1603,X,1273,X
Business,"Total Establishments","Industries not classified",16,X,16,X,24,X,15,X,28,X,20,X,41,X,35,X,12,X

"Source: 2019 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"N Not available or not comparable"
"S Cell value withheld because it did not meet publication standards"
"X Not applicable"
